frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
573,15.0,[422.7662971502387 787.3193488520429 763.1617789343936 1076.358787446029],[539.9639282226562 980.9848022460938 643.2396850585938 1031.80712890625],0.6996665000915527,FJ14ZHY,0.479188997143876
574,15.0,[422.97920331266886 788.7979026514397 763.1097476043915 1075.8299154727831],[538.0748291015625 985.2755126953125 640.3282470703125 1035.8521728515625],0.7141904830932617,FJ14ZHY,0.34657127774561053
574,492.0,[1172.0496210868887 624.6461778466266 1484.3029883815084 894.4749065774063],[1287.3465576171875 766.1973876953125 1369.8985595703125 825.0326538085938],0.5652490258216858,EY61NBG,0.12505778714407623
575,15.0,[423.2203855723029 789.6291263702263 763.0111175507478 1075.212628566056],[538.0706787109375 985.2844848632812 640.3356323242188 1035.850830078125],0.7144423723220825,FJ14ZHY,0.34657127774561053
575,492.0,[1172.186877711356 624.9351201358644 1485.1274785565743 895.3155645026133],[1287.3406982421875 766.198974609375 1369.92529296875 825.0494384765625],0.5663760304450989,EY61NBG,0.12505778714407623
576,15.0,[421.7312468678823 792.5261634191583 762.4442872384863 1075.6224644613512],[533.46337890625 990.7320556640625 643.3267822265625 1042.9691162109375],0.7108654975891113,FJ14ZHY,0.39802410928037346
576,492.0,[1171.9518299432762 626.8423420861554 1483.831107011847 897.5183995201908],[1289.13427734375 780.1378784179688 1372.0177001953125 827.7683715820312],0.3476679027080536,EV61NBG,0.25016480826519816
577,15.0,[420.8451004945745 793.9793953689336 762.2922579919036 1075.2626919647641],[533.3621826171875 990.6800537109375 643.233154296875 1043.0615234375],0.7101588249206543,FJ14ZHY,0.39802410928037346
582,15.0,[419.1954594106727 803.7528497187112 758.7529125040243 1073.1288768579388],[528.6119995117188 1004.828857421875 633.2700805664062 1054.774169921875],0.7226567268371582,FJ14ZHY,0.31958506705754597
583,15.0,[417.25944748101426 805.4019870441513 758.1611965589617 1072.1367620469423],[528.6123046875 1004.838134765625 633.2919921875 1054.824951171875],0.7218124270439148,FJ14ZHY,0.35326326673471875
586,15.0,[412.3083567360119 810.4440588374346 756.765657236191 1073.5974207524268],[526.4881591796875 1010.0022583007812 633.7311401367188 1061.053466796875],0.7245404124259949,FJ16ZHY,0.287356290394454
586,492.0,[1173.0620292684896 637.9253524354488 1484.590233860378 910.64185894055],[1295.607666015625 791.0443725585938 1376.38916015625 839.9884643554688],0.6074408888816833,EY61NBG,0.47030540721738656
587,15.0,[411.7775565263988 811.4777178392941 757.020268982306 1074.115284890289],[526.4703369140625 1009.9755249023438 633.7293701171875 1061.0732421875],0.724519670009613,FJ14ZHY,0.29289662963571084
587,492.0,[1173.2466607441374 638.1054637388477 1484.6444939856942 911.4040059430884],[1295.7044677734375 791.21923828125 1376.419189453125 839.96484375],0.6082351207733154,EY61NBG,0.47030540721738656
588,15.0,[407.69949135784555 815.1132329822726 755.3053406351553 1076.9598611358147],[523.6298828125 1015.8165893554688 632.871337890625 1068.1824951171875],0.6990942358970642,FJ11ZHY,0.3862865081912364
589,15.0,[405.77811417194886 816.5816840767271 755.2038416802811 1077.8659716290013],[523.5663452148438 1015.8634643554688 632.7369384765625 1068.15576171875],0.6993159651756287,FJ11ZMY,0.32402475829568933
590,15.0,[406.85749513393347 818.5240315199275 755.7723001790384 1079.0316950842534],[523.8602294921875 1019.39208984375 630.10205078125 1068.0677490234375],0.694273054599762,FJ14ZHY,0.24979894290612004
591,15.0,[407.08917980394114 819.3469779814558 755.8076104920481 1079.2928145100805],[523.8557739257812 1019.3926391601562 630.1102294921875 1068.0751953125],0.6948432326316833,FJ14ZHY,0.24979894290612004
592,15.0,[406.7233991026387 821.7331807293273 755.3153791736386 1080.6370800109735],[521.477783203125 1025.2247314453125 631.4547729492188 1076.2386474609375],0.7207465767860413,FJ16ZHY,0.22074620408571594
593,15.0,[406.5988234348296 822.8165970831972 755.0359149162391 1080.9439403577544],[521.4428100585938 1025.195556640625 631.3612060546875 1076.2427978515625],0.7191334366798401,FJ16ZHY,0.22074620408571594
595,492.0,[1176.6449116357749 648.1951491668707 1492.1766920028244 925.0662432503258],[1295.535400390625 810.9966430664062 1381.9989013671875 851.6246337890625],0.5043804049491882,EY61NBG,0.7371535430872611
596,492.0,[1176.834426996286 650.0360928540775 1491.4939212481324 926.4330914748858],[1295.586181640625 812.8280639648438 1379.8974609375 855.4165649414062],0.5153549313545227,EV61NPG,0.10412895825163938
597,492.0,[1177.3410342726033 650.9107636705553 1491.6709833442333 926.9419408906028],[1295.5587158203125 812.6513671875 1379.955078125 855.4625244140625],0.5147460103034973,EV61NPG,0.10412895825163938
598,15.0,[400.2986207282822 831.3420686390889 752.7671460712711 1080.0114464004073],[516.2554931640625 1039.8187255859375 621.0602416992188 1080.0],0.6774563193321228,FJ11ZKY,0.13940637497845143
598,492.0,[1178.6419223368734 653.5339932265776 1492.8935949030983 929.0481365771475],[1294.5982666015625 817.078857421875 1385.2069091796875 858.76025390625],0.618993878364563,EY51NBG,0.5194454761949183
599,492.0,[1179.2046909764456 654.5782731851984 1493.4172129625179 929.7434317207726],[1294.6446533203125 817.1193237304688 1385.190185546875 858.7241821289062],0.6186829209327698,EY51NBG,0.5194454761949183
600,492.0,[1179.560665004021 657.1174156329198 1493.6583357511488 933.2666332947417],[1299.5726318359375 807.7142944335938 1386.3013916015625 862.8114624023438],0.5632930397987366,EY61NBG,0.1738039639291623
601,492.0,[1179.7011101875396 657.9590066316762 1493.6038241622896 935.0301004514922],[1299.9222412109375 807.3599853515625 1386.3033447265625 862.7019653320312],0.5598925352096558,EY61NBG,0.1738039639291623
602,492.0,[1180.0157489661706 659.5647155213233 1493.7957751946933 937.7658037845738],[1299.9434814453125 812.85498046875 1386.1993408203125 865.4703369140625],0.5799664258956909,EY61NBG,0.35624438279368786
603,492.0,[1180.150366930747 659.7952739247006 1493.530033214857 938.5818312181822],[1300.131591796875 812.7429809570312 1386.078369140625 865.328125],0.5763145089149475,EY61NBG,0.45152009594064807
